poi_id,name,amenity,main_category,sub_category,priority_level,latitude,longitude,final_status,map_ready,rule1_reason,rule2_reason,rule3_reason,rule4_reason,rule5_reason
BLR_007800,Little Angels Public School,school,Education,School,2,13.0362236,77.6090759,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007801,ICICI Bank,bank,Financial Services,Bank,2,12.9167462,77.6110379,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007802,Mast Marathi,restaurant,Food & Beverage,Restaurant,3,12.9114081,77.6443062,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007803,The LightHouse Restaurant,restaurant,Food & Beverage,Restaurant,3,13.0280492,77.5721604,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007804,Rasa Sangam,restaurant,Food & Beverage,Restaurant,3,13.0713888,77.651801,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007805,Empire,restaurant,Food & Beverage,Restaurant,3,13.05799,77.6483832,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007806,Navodaya Military Hotel,restaurant,Food & Beverage,Restaurant,3,12.929944,77.5687446,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007807,Meghana Biryani,restaurant,Food & Beverage,Restaurant,3,12.9780951,77.6379044,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007808,Revive Janata,pharmacy,Healthcare,Pharmacy,1,12.9777179,77.6306728,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007809,Aligarh House,restaurant,Food & Beverage,Restaurant,3,12.964643,77.7173111,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007810,Theerath,restaurant,Food & Beverage,Restaurant,3,12.9556172,77.7148511,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007811,,atm,Financial Services,ATM,2,12.9320295,77.6854691,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_007812,,atm,Financial Services,ATM,2,12.9320273,77.6854454,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_007813,Nalapaka Express,restaurant,Food & Beverage,Restaurant,3,12.9316969,77.6848482,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007814,Andhra Biryanis,restaurant,Food & Beverage,Restaurant,3,12.9716903,77.7117419,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007815,State Bank of India,bank,Financial Services,Bank,2,12.8716311,77.5834317,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007816,Circa 11,restaurant,Food & Beverage,Restaurant,3,12.97041,77.6403283,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007817,Hindustan Petroleum,fuel,Transport & Mobility,Fuel Station,2,12.9857026,77.7077508,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007818,,fuel,Transport & Mobility,Fuel Station,2,12.9872387,77.7088261,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_007819,Tirumala Dreams,restaurant,Food & Beverage,Restaurant,3,13.0979149,77.5626759,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007820,Life Care Medicals,pharmacy,Healthcare,Pharmacy,1,12.8757204,77.5440302,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007821,Medplus Pharmacy,pharmacy,Healthcare,Pharmacy,1,12.879743,77.5537562,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007822,MM Foods,restaurant,Food & Beverage,Restaurant,3,12.9234508,77.4997987,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007823,Hotel Dream Land Family Restaurant,restaurant,Food & Beverage,Restaurant,3,12.9248386,77.4985064,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007824,Mojo Pizza,restaurant,Food & Beverage,Restaurant,3,12.9246933,77.4982973,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007825,Udupi Grand,restaurant,Food & Beverage,Restaurant,3,13.1091446,77.602978,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007826,Indian Bank,bank,Financial Services,Bank,2,13.0249358,77.5854217,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007827,HDFC Bank,bank,Financial Services,Bank,2,13.0517258,77.5943017,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007828,,atm,Financial Services,ATM,2,12.9498997,77.5958958,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_007829,Flames Restaurant,restaurant,Food & Beverage,Restaurant,3,12.9492191,77.5962052,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007830,Mayuri,restaurant,Food & Beverage,Restaurant,3,12.9128491,77.585578,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007831,Chin Lung,restaurant,Food & Beverage,Restaurant,3,12.976245,77.5787283,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007832,HDFC Bank,bank,Financial Services,Bank,2,12.9573961,77.5925814,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007833,Bharat Bank,bank,Financial Services,Bank,2,12.95751,77.5926367,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007834,Kotak Mahindra Bank,bank,Financial Services,Bank,2,12.9570781,77.5924413,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007835,Bangalore Orthopeadic And Surgical Hospital,hospital,Healthcare,Hospital,1,13.0219385,77.6385853,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007836,Ramdev Medicals,pharmacy,Healthcare,Pharmacy,1,12.9555919,77.7207693,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007837,Axis Bank,bank,Financial Services,Bank,2,12.8737909,77.5718585,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007838,Royal China,restaurant,Food & Beverage,Restaurant,3,12.9721676,77.5964811,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007839,Bamey's Gastro Bar,restaurant,Food & Beverage,Restaurant,3,12.933894,77.6198284,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007840,Jewel Sizzle,restaurant,Food & Beverage,Restaurant,3,12.9010005,77.5857148,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007841,Make Di Hatti,restaurant,Food & Beverage,Restaurant,3,12.9121363,77.6496658,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007842,Orzuv,restaurant,Food & Beverage,Restaurant,3,12.9542063,77.717574,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007843,Frank Ross,pharmacy,Healthcare,Pharmacy,1,12.9541309,77.7175389,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007844,Zion Food Corner,restaurant,Food & Beverage,Restaurant,3,12.9671849,77.5925648,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007845,HDFC Bank,bank,Financial Services,Bank,2,12.9862894,77.7365167,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007846,Deccan Paradise,restaurant,Food & Beverage,Restaurant,3,12.9868488,77.7367295,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007847,Sichuan,restaurant,Food & Beverage,Restaurant,3,12.9869918,77.7368999,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007848,California Burrito,restaurant,Food & Beverage,Restaurant,3,12.9870886,77.7368972,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007849,Andhra Ruchulu,restaurant,Food & Beverage,Restaurant,3,12.933225,77.5833782,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007850,Nandhini Delux,restaurant,Food & Beverage,Restaurant,3,12.9716494,77.6008982,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007851,,police,Emergency Services,Police Station,1,12.8715628,77.5760581,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_007852,Udupi Upahara,restaurant,Food & Beverage,Restaurant,3,12.880859,77.5459954,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007853,The Filter Coffee,restaurant,Food & Beverage,Restaurant,3,13.0050569,77.5783253,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007854,California Burrito,restaurant,Food & Beverage,Restaurant,3,13.0050491,77.5787196,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007855,The Indies Cafe,restaurant,Food & Beverage,Restaurant,3,13.0044381,77.5786929,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007856,Tea Party,restaurant,Food & Beverage,Restaurant,3,13.0014835,77.6616171,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007857,Paakashala,restaurant,Food & Beverage,Restaurant,3,12.9300874,77.5149732,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007858,Indian Bank,bank,Financial Services,Bank,2,12.925836,77.5180757,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007859,Nammura Hotel,restaurant,Food & Beverage,Restaurant,3,12.8665965,77.5348406,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007860,,restaurant,Food & Beverage,Restaurant,3,12.9429723,77.5963693,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_007861,Raghav Medicals,pharmacy,Healthcare,Pharmacy,1,12.9584462,77.6608493,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007862,The Green Village Restaurant,restaurant,Food & Beverage,Restaurant,3,12.8825205,77.5165647,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007863,Karishma Valley Restaurant,restaurant,Food & Beverage,Restaurant,3,12.8847822,77.5164708,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007864,Season 18 Lounge and Kitchen,restaurant,Food & Beverage,Restaurant,3,12.8882126,77.516275,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007865,MBR Grand,restaurant,Food & Beverage,Restaurant,3,12.888414,77.5162697,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007866,Range,restaurant,Food & Beverage,Restaurant,3,12.8794534,77.5166962,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007867,,atm,Financial Services,ATM,2,12.9357018,77.6153729,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_007868,Kebab Mahal,restaurant,Food & Beverage,Restaurant,3,12.8837389,77.5483971,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007869,Rosmarino,restaurant,Food & Beverage,Restaurant,3,12.9608524,77.6437363,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007870,Nano Hospitals,hospital,Healthcare,Hospital,1,12.9070989,77.5460762,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007871,Turtle Matcha,restaurant,Food & Beverage,Restaurant,3,12.9755494,77.6357652,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007872,Sri Krishna Grand,restaurant,Food & Beverage,Restaurant,3,12.9713848,77.6067146,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_007873,Nura,restaurant,Food & Beverage,Restaurant,3,12.9768506,77.7265063,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
